scenario,buffer_distance_m,admin_level,subcounty,total_dog_population,covered_dog_population,uncovered_dog_population,coverage_pct,pct_of_country_dog_population,pct_of_total_buffer_population,uncovered_rural_dog_population,uncovered_urban_dog_population,pct_uncovered_population_rural,pct_uncovered_population_urban,uncovered_rural_pixel_count,uncovered_urban_pixel_count,coverage_class
3km,3000,subcounty,Lamu West,9969.3251953125,7449.38916015625,2519.93603515625,74.72310326138117,0.1545159264345138,0.12038856470448324,2515.9736328125,3.9629383087158203,99.84275782049744,0.15726344849344942,380822.15625,77.77507781982422,≥70% coverage
3km,3000,subcounty,Langata,37839.70703125,37833.46875,6.23828125,99.98351392825306,0.5864827632158411,0.6114215411064503,6.238062858581543,0,99.99649917325453,0,5560.2958984375,3.074950933456421,≥70% coverage
3km,3000,subcounty,Lari,19176.44140625,19174.16796875,2.2734375,99.98814463303259,0.2972182722053345,0.3098711198371696,2.273566246032715,0,100.00566305573453,0,9925.322265625,0,≥70% coverage
3km,3000,subcounty,Likoni,21055.01171875,21050.96484375,4.046875,99.98077951675327,0.32633448885205335,0.3402017787899327,2.9030065536499023,1.1437976360321045,71.73452487783543,28.263725369133084,168.6665802001953,26.91956901550293,≥70% coverage
3km,3000,subcounty,Likuyani,25875.587890625,25875.513671875,0.07421875,99.99971317076809,0.40104925425018007,0.41817065600623354,0.0756847932934761,0,101.97530043752569,0,1140.673828125,0,≥70% coverage
3km,3000,subcounty,Limuru,22128.4296875,22106.943359375,21.486328125,99.90290170414967,0.34297153987039575,0.35726730391175326,21.487627029418945,0,100.00604526008998,0,3746.70556640625,0,≥70% coverage
3km,3000,subcounty,Loima,11198.7421875,4444.8544921875,6753.8876953125,39.69065827007637,0.17357082752365724,0.07183268871182238,6753.8876953125,0,100,0,1057324.375,0.7897137999534607,<50% coverage
3km,3000,subcounty,Luanda,17840.21484375,17840.21484375,0,100,0.2765079150662,0.28831328487255864,0,0,NA,NA,0,0,≥70% coverage
3km,3000,subcounty,Lugari,29656.9765625,29656.9765625,0,100,0.45965751131841853,0.4792823633017162,0,0,NA,NA,29.283187866210938,0,≥70% coverage
3km,3000,subcounty,Lunga Lunga,16618.404296875,14664.6875,1953.716796875,88.24365587710255,0.25757090730697696,0.23699401951068783,1924.37158203125,29.34562110900879,98.49798011202606,1.5020406824544663,109204.7578125,106.92876434326172,≥70% coverage
3km,3000,subcounty,Lurambi,30582.41796875,30582.41796875,0,100,0.47400105347860544,0.49423829595891133,0,0,NA,NA,0,0,≥70% coverage
3km,3000,subcounty,Maara,16619.37109375,16619.37109375,0,100,0.25758589182316916,0.2685833951284368,0,0,NA,NA,20232.806640625,0,≥70% coverage
3km,3000,subcounty,Machakos,30843.654296875,30721.52734375,122.126953125,99.6040451240002,0.4780499908407414,0.4964864236420187,122.1278305053711,0,100.00071841665468,0,25905.265625,0,≥70% coverage
3km,3000,subcounty,Magarini,18603.306640625,16462.689453125,2140.6171875,88.49335105391735,0.2883351785608404,0.26605128445132575,2134.765869140625,5.851385593414307,99.72665274325819,0.2733503976135063,647269.1875,48.38005065917969,≥70% coverage
3km,3000,subcounty,Makadara,29413.15625,29413.15625,0,100,0.45587850714999156,0.4753420164039233,0,0,NA,NA,0,0,≥70% coverage
3km,3000,subcounty,Makueni,35919.93359375,35444.9453125,474.98828125,98.67764710641713,0.556727933733585,0.5728209387991314,474.98797607421875,0,99.999935750882,0,5551.09326171875,0,≥70% coverage
3km,3000,subcounty,Malava,37801.35546875,37801.35546875,0,100,0.5858883471351334,0.6109025627372819,0,0,NA,NA,0,0,≥70% coverage
3km,3000,subcounty,Malindi,17292.26953125,17180.451171875,111.818359375,99.35336215311168,0.2680152361799504,0.2776509339343074,111.81719207763672,0,99.99895607718643,0,20388.31640625,0,≥70% coverage
3km,3000,subcounty,Mandera East,12958.8544921875,12222.138671875,736.7158203125,94.31496186058233,0.20085104740408125,0.19752032021580246,736.71563720703125,0,99.99997514571241,0,256255.71875,0,≥70% coverage
3km,3000,subcounty,Mandera North,13008.0556640625,9943.2890625,3064.7666015625,76.43947196482588,0.20161362305539055,0.1606921417233428,3063.247314453125,1.5187351703643799,99.95042731447803,0.04955467635251859,676343.9375,139.2501220703125,≥70% coverage
3km,3000,subcounty,Mandera South,18058.693359375,14044.05078125,4014.642578125,77.76891994214611,0.27989414327989165,0.22696399393854474,3971.18896484375,43.454078674316406,98.91762186955272,1.0823897228383208,611316.3125,119.37151336669922,≥70% coverage
3km,3000,subcounty,Mandera West,8461.69140625,6027.41162109375,2434.27978515625,71.2317588968296,0.13114890538974927,0.09740817916020636,2434.27978515625,0,100,0,573740.1875,1.654026985168457,≥70% coverage
3km,3000,subcounty,Manyatta,25588.51953125,25588.509765625,0.009765625,99.99996183591243,0.39659994272408805,0.4135324249251106,0.010520076379179955,0,107.72558212280275,0,10257.73828125,0,≥70% coverage
3km,3000,subcounty,Maragua,28982.865234375,28940.439453125,42.42578125,99.85361771202773,0.4492093682049598,0.467702504564232,36.5404052734375,5.884535312652588,86.12783123101003,13.87018727593281,1730.3463134765625,12.272634506225586,≥70% coverage
3km,3000,subcounty,Marakwet East,13655.6962890625,13579.220703125,76.4755859375,99.43997300233784,0.2116514931426814,0.2194519382875593,76.475830078125,0,100.00031923995351,0,27869.1015625,0,≥70% coverage
3km,3000,subcounty,Marakwet West,19129.84375,19110.54296875,19.30078125,99.8991064354616,0.29649604879661956,0.30884288486855077,19.299549102783203,0,99.99361607594616,0,6232.03759765625,0,≥70% coverage
3km,3000,subcounty,Masinga,21099.7109375,20245.169921875,854.541015625,95.9499870962391,0.3270272881198817,0.3271794366884418,854.5408935546875,0,99.99998571510199,0,11526.376953125,0,≥70% coverage
3km,3000,subcounty,Matayos,26426.41015625,26426.41015625,0,100,0.40958652342400775,0.4270736191390203,0,0,NA,NA,0,0,≥70% coverage
3km,3000,subcounty,Mathare,18913.708984375,18913.708984375,0,100,0.2931461466827878,0.30566187762694846,0,0,NA,NA,0,0,≥70% coverage
3km,3000,subcounty,Mathioya,16264.193359375,16264.193359375,0,100,0.25208094383514795,0.2628434160862492,0,0,NA,NA,5833.56640625,0,≥70% coverage
3km,3000,subcounty,Mathira,22279.8984375,22256.294921875,23.603515625,99.89405914173616,0.3453191746173425,0.35968095419356644,23.603734970092773,0,100.00092928992552,0,18613.251953125,0,≥70% coverage
3km,3000,subcounty,Matuga,16184.15625,15572.0927734375,612.0634765625,96.21813168936441,0.25084043779668175,0.25165847267937264,612.0634765625,0,100,0,21617.392578125,0,≥70% coverage
3km,3000,subcounty,Matungu,27987.689453125,27987.689453125,0,100,0.43378500348694093,0.45230524143886314,0,0,NA,NA,3.573643922805786,0,≥70% coverage
3km,3000,subcounty,Matungulu,23408.54296875,22515.765625,892.77734375,96.18610459889861,0.36281218963538403,0.36387422492496513,783.90301513671875,108.87422180175781,87.80498526587064,12.19500277016946,7400.94384765625,250.89028930664062,≥70% coverage
3km,3000,subcounty,Mavoko,52064.34765625,50628.19140625,1436.15625,97.24157448493912,0.806952401963642,0.8181953131918871,1024.56396484375,411.59429931640625,71.34070299410318,28.65943725248602,26508.771484375,931.5006103515625,≥70% coverage
3km,3000,subcounty,Mbooni,29100.75390625,29090.681640625,10.072265625,99.96538830005075,0.4510365407561637,0.4701305481154978,10.072067260742188,0,99.99803058949001,0,114.16310119628906,0,≥70% coverage
3km,3000,subcounty,Mogotio,13148.0205078125,12826.9306640625,321.08984375,97.55788452292717,0.20378295719552494,0.2072942813176938,321.0904235839844,0,100.00018058309712,0,16780.103515625,0,≥70% coverage
3km,3000,subcounty,Moiben,27356.09375,27214.333984375,141.759765625,99.48179821680499,0.42399581582494106,0.43980714892583583,97.64885711669922,44.11149597167969,68.88333702174123,31.117077385955,993.74261474609375,127.65451049804688,≥70% coverage
3km,3000,subcounty,Molo,21815.888671875,20970.390625,845.498046875,96.12439328238315,0.3381274241823261,0.3388996298030896,736.93634033203125,108.56253814697266,87.16002870211021,12.840069654592915,12888.9033203125,261.1866149902344,≥70% coverage
3km,3000,subcounty,Mosop,23330.4453125,23330.4453125,0,100,0.36160174344455187,0.37704015251492135,0,0,NA,NA,266.50732421875,0,≥70% coverage
3km,3000,subcounty,Moyale,13392.953125,10877.5048828125,2515.4482421875,81.21812106179905,0.20757920112551043,0.1757898764924154,2515.448486328125,0,100.00000970565091,0,1015873.25,0,≥70% coverage
3km,3000,subcounty,Msambweni,13377.857421875,13278.404296875,99.453125,99.25658405629754,0.2073452307706627,0.21459048527317032,98.73285675048828,0.7201501131057739,99.27577112382167,0.7241100901613438,2946.857177734375,4.662736892700195,≥70% coverage
3km,3000,subcounty,Mt. Elgon,35194.640625,34781.24609375,413.39453125,98.82540488009316,0.5454865194144353,0.5620949860232768,413.3941345214844,0,99.99990403150365,0,62300.1015625,0,≥70% coverage
3km,3000,subcounty,Muhoroni,24118.37890625,23984.49609375,133.8828125,99.44489298795573,0.37381403332595753,0.3876101782050387,133.88172912597656,0,99.99919080425396,0,2599.94384765625,0,≥70% coverage
3km,3000,subcounty,Mukurweni,12268.4013671875,12268.4013671875,0,100,0.19014962055934925,0.1982679653405627,0,0,NA,NA,0,0,≥70% coverage
3km,3000,subcounty,Mumias East,20082.939453125,20082.158203125,0.78125,99.9961098822121,0.3112682086634036,0.32454502647997957,0.7822384834289551,0,100.12652587890625,0,263.19024658203125,0,≥70% coverage
3km,3000,subcounty,Mumias West,17070.5859375,17070.5859375,0,100,0.2645793320247003,0.27587541682908334,0,0,NA,NA,0,0,≥70% coverage
3km,3000,subcounty,Mvita,11844.474609375,11844.474609375,0,100,0.18357912211131217,0.19141694268412235,0,0,NA,NA,0,0,≥70% coverage
3km,3000,subcounty,Mwala,25589.841796875,25589.841796875,0,100,0.39662043669875896,0.4135539517009148,0,0,NA,NA,12.657868385314941,0,≥70% coverage
3km,3000,subcounty,Mwatate,7252.16796875,6547.92724609375,704.24072265625,90.28923867054841,0.11240233720904184,0.10582016135804508,704.24066162109375,0,99.99999133319697,0,372982.96875,0,≥70% coverage
3km,3000,subcounty,Mwea,27704.234375,27216.1875,488.046875,98.23836721710524,0.4293916946981329,0.43983710333967485,488.0461730957031,0,99.99985618096686,0,2512.906494140625,0,≥70% coverage
3km,3000,subcounty,Mwingi East,18677.859375,16517.509765625,2160.349609375,88.43363382279989,0.2894906815256344,0.2669372280631625,2160.34912109375,0,99.99997739804483,0,243501.40625,0,≥70% coverage
3km,3000,subcounty,Mwingi North,23050.576171875,19831.515625,3219.060546875,86.03479356493173,0.3572640135885295,0.3204944258756118,3219.061767578125,0,100.00003792109864,0,232013.640625,0,≥70% coverage
3km,3000,subcounty,Mwingi West,19910.953125,19713.650390625,197.302734375,99.00907438666374,0.3086025691839331,0.31858962185881284,197.30238342285156,0,99.99982212504578,0,3454.645751953125,0,≥70% coverage
3km,3000,subcounty,Naivasha,48809.1171875,46569.76171875,2239.35546875,95.41201398880557,0.7564991424117053,0.7526075831743104,1913.0184326171875,326.33697509765625,85.42718917622433,14.572808098207664,87262.8671875,1541.24755859375,≥70% coverage
3km,3000,subcounty,Nakuru Town East,27686.943359375,27649.625,37.318359375,99.86521314797878,0.42912369889641633,0.4468418278066411,37.31954574584961,0,100.00317905414246,0,3580.691162109375,0.2644596993923187,≥70% coverage
3km,3000,subcounty,Nakuru Town West,30409.04296875,30405.875,3.16796875,99.9895821491217,0.47131389078496794,0.49138520906016825,3.1687850952148438,0,100.0257687268804,0,2450.62255859375,0,≥70% coverage
3km,3000,subcounty,Nambale,18495.173828125,18495.173828125,0,100,0.2866592134003035,0.2988979879098153,0,0,NA,NA,0,0,≥70% coverage
3km,3000,subcounty,Nandi Hills,17171.580078125,17168.322265625,3.2578125,99.9810278816208,0.26614465393941394,0.27745492033057695,3.2583627700805664,0,100.01689078424761,0,3081.118896484375,0,≥70% coverage
3km,3000,subcounty,Narok East,11512.3349609375,9451.0361328125,2061.298828125,82.09486750412324,0.17843124454903894,0.1527369090992209,2044.894287109375,16.404958724975586,99.20416483084372,0.7958554335325498,109612.8671875,100.66720581054688,≥70% coverage
3km,3000,subcounty,Narok North,23329.7109375,19484.197265625,3845.513671875,83.51666815685337,0.36159036126659577,0.3148814611235065,3820.563232421875,24.94952964782715,99.35118058126784,0.6487957598565038,123410.4921875,222.8482208251953,≥70% coverage
3km,3000,subcounty,Narok South,22332.68359375,18501.357421875,3831.326171875,82.84430907825502,0.3461372989296876,0.2989979201271117,3826.779296875,4.547165870666504,99.88132372979942,0.11868386210619028,360745.4375,22.95018768310547,≥70% coverage
3km,3000,subcounty,Narok West,21226.798828125,15383.2060546875,5843.5927734375,72.47068283468688,0.3289970406130357,0.2486059001162855,5815.9404296875,27.651363372802734,99.5267920811372,0.4731911419032163,467368.375,115.53722381591797,≥70% coverage
3km,3000,subcounty,Navakholo,24437.4296875,24437.4296875,0,100,0.37875904475638805,0.39492997639059385,0,0,NA,NA,0,0,≥70% coverage
3km,3000,subcounty,Ndaragwa,15344.8466796875,15271.0166015625,73.830078125,99.51886076370687,0.2378318646704718,0.24679282162805996,73.82965087890625,0,99.99942131160552,0,19872.765625,0,≥70% coverage
3km,3000,subcounty,Ndhiwa,35460.66796875,35460.66796875,0,100,0.5496097133790351,0.573075030507671,0,0,NA,NA,0,0,≥70% coverage
3km,3000,subcounty,Ndia,22825.927734375,22820.455078125,5.47265625,99.97602438633082,0.35378215691695664,0.36879826972296076,5.471271514892578,0,99.9746972028908,0,1811.9873046875,0,≥70% coverage
3km,3000,subcounty,Nithi,19885.09375,19885.09375,0,100,0.3082017712154787,0.3213602946642645,0,0,NA,NA,16996.45703125,0,≥70% coverage
3km,3000,subcounty,Njoro,35734.9375,35224.4375,510.5,98.57142607287336,0.553860654128142,0.5692573420420997,237.197509765625,273.3060302734375,46.463762931562194,53.53693051389568,15441.333984375,355.16937255859375,≥70% coverage
3km,3000,subcounty,North Horr,12643.2587890625,2978.0244140625,9665.234375,23.554247079390212,0.19595958669919425,0.0481274473860853,9654.5556640625,0,99.88951420603807,0,4413579,0,<50% coverage
3km,3000,subcounty,North Imenti,25068.154296875,25068.154296875,0,100,0.38853473121793997,0.4051230309906383,0,0,NA,NA,10.383830070495605,0,≥70% coverage
3km,3000,subcounty,North Mugirango,19859.8828125,19859.8828125,0,100,0.3078110234679855,0.3209528641333543,0,0,NA,NA,0,0,≥70% coverage
3km,3000,subcounty,Nyakach,24088.013671875,24088.013671875,0,100,0.3733433984305224,0.38928311170122504,0,0,NA,NA,416.8940734863281,0,≥70% coverage
3km,3000,subcounty,Nyali,26364.642578125,26364.642578125,0,100,0.40862917933394954,0.4260754017126152,0,0,NA,NA,0,0,≥70% coverage
3km,3000,subcounty,Nyando,26605.541015625,26605.541015625,0,100,0.4123628969645512,0.4299685285860634,0,0,NA,NA,252.47715759277344,0,≥70% coverage
3km,3000,subcounty,Nyaribari Chache,31472.060546875,31472.060546875,0,100,0.48778974473518194,0.5086156886253214,0,0,NA,NA,0,0,≥70% coverage
3km,3000,subcounty,Nyaribari Masaba,19649.67578125,19649.67578125,0,100,0.3045529961150495,0.3175557369006501,0,0,NA,NA,0,0,≥70% coverage
3km,3000,subcounty,Nyatike,28634.3984375,28434.0234375,200.375,99.30022975535053,0.44380843394953745,0.45951838423520647,35.509151458740234,152.41433715820312,17.72134820149232,76.06454755244073,268.7184143066406,405.6105651855469,≥70% coverage
3km,3000,subcounty,Nyeri,19918.2421875,19918.2421875,0,100,0.3087155433544974,0.3218960020527529,0,0,NA,NA,0,0,≥70% coverage
3km,3000,subcounty,Ol Jorok,23170.98046875,23135.912109375,35.068359375,99.84865396860398,0.359130176153583,0.37389632788607174,35.06797790527344,0,99.99891221108327,0,196.80303955078125,0,≥70% coverage
3km,3000,subcounty,Ol Kalou,8998.0478515625,8796.607421875,201.4404296875,97.76128741466383,0.13946196684806653,0.14216077573884237,201.43988037109375,0,99.99972730578112,0,1396.666748046875,0.7605578899383545,≥70% coverage
3km,3000,subcounty,Othaya,12624.6865234375,12623.6611328125,1.025390625,99.99187789238889,0.19567173262955428,0.20400927007862096,1.0254513025283813,0,100.00591750372023,0,18587.818359375,0,≥70% coverage
3km,3000,subcounty,Pokot South,28873.529296875,27587.0234375,1286.505859375,95.54434151035966,0.44751475564649473,0.44583013247221787,1214.8477783203125,71.65794372558594,94.43002295461757,5.569966370802091,20333.828125,195.145263671875,≥70% coverage
3km,3000,subcounty,Rabai,11511.6357421875,11510.8974609375,0.73828125,99.99358665209242,0.17842040726258074,0.18602604777244308,0.7385395169258118,0,100.03498218677662,0,3.6973876953125,0,≥70% coverage
3km,3000,subcounty,Rangwe,18400.658203125,18400.658203125,0,100,0.2851943028799526,0.29737053375333805,0,0,NA,NA,0,0,≥70% coverage
3km,3000,subcounty,Rarieda,25215.26171875,25199.46484375,15.796875,99.93735192925539,0.39081476914739743,0.4072451228734727,3.903022050857544,0,24.707557987624412,0,311.2474365234375,0,≥70% coverage
3km,3000,subcounty,Rongai,25222.693359375,24298.974609375,923.71875,96.33774737361003,0.3909299531557032,0.39269242271026417,827.56591796875,96.15196228027344,89.59068092628303,10.409224916163435,12522.2841796875,307.60009765625,≥70% coverage
3km,3000,subcounty,Rongo,20221.455078125,20221.455078125,0,100,0.31341508116512456,0.32679618432507707,0,0,NA,NA,0,0,≥70% coverage
3km,3000,subcounty,Roysambu,53948.9375,53948.9375,0,100,0.8361619161435012,0.8718614390150407,0,0,NA,NA,0,0,≥70% coverage
3km,3000,subcounty,Ruaraka,12959.6962890625,12959.6962890625,0,100,0.20086409452828094,0.2094398885201384,0,0,NA,NA,0,0,≥70% coverage
3km,3000,subcounty,Ruiru,45086.828125,45000.47265625,86.35546875,99.80846852098225,0.6988068782231847,0.7272465161419557,86.16487121582031,0.19091834127902985,99.77928724499027,0.22108425099485068,3591.2890625,48.51824951171875,≥70% coverage
3km,3000,subcounty,Runyenjes,21647.7578125,21647.7578125,0,100,0.33552154113712523,0.3498464687623428,0,0,NA,NA,6568.515625,0,≥70% coverage
3km,3000,subcounty,Sabatia,20833.416015625,20833.416015625,0,100,0.32289994692554796,0.3366860017768062,0,0,NA,NA,0,0,≥70% coverage
3km,3000,subcounty,Saboti,32896.09765625,32670.63671875,225.4609375,99.31462710302003,0.509861089477318,0.5279857150689391,113.49613952636719,111.96687316894531,50.33960240956028,49.66131801387782,5586.54248046875,250.81454467773438,≥70% coverage
3km,3000,subcounty,Saku,7968.43115234375,7819.0576171875,149.37353515625,98.12543357280165,0.12350379766054367,0.1263627263440102,149.373779296875,0,100.0001634430254,0,200731.71875,0,≥70% coverage
3km,3000,subcounty,Samburu East,7458.87646484375,3689.187255859375,3769.689208984375,49.46036139957249,0.11560614028999948,0.05962045331642543,3769.68896484375,0,99.99999352358745,0,1089549.25,0,<50% coverage
3km,3000,subcounty,Samburu North,8519.751953125,5275.0537109375,3244.6982421875,61.915578528112405,0.13204879369852904,0.08524942533482886,3244.69775390625,0,99.99998495141263,0,870325,0,50–69% coverage
3km,3000,subcounty,Samburu West,14478.1826171875,12420.2939453125,2057.888671875,85.7862776959864,0.22439932055127185,0.20072268063017837,2000.7203369140625,57.16852951049805,97.22199088112721,2.7780185727156073,178012.234375,374.0953674316406,≥70% coverage
3km,3000,subcounty,Seme,20497.72265625,20488.810546875,8.912109375,99.95652146570399,0.3176969899143622,0.33111687968099424,0.0028010173700749874,0,0.03142934239488042,0,363.6075134277344,0,≥70% coverage
3km,3000,subcounty,Shinyalu,26720.435546875,26717.259765625,3.17578125,99.98811478486408,0.41414366292318405,0.43177400010512645,3.1739556789398193,0,99.94251584361547,0,6793.53125,0,≥70% coverage
3km,3000,subcounty,Siakago,15632.7548828125,15587.94140625,44.8134765625,99.71333602491413,0.24229419304901367,0.25191460027799917,44.81366729736328,0,100.0004256194295,0,1497.5006103515625,0,≥70% coverage
3km,3000,subcounty,Sigor,15359.875,12187.7275390625,3172.1474609375,79.34783023340034,0.23806479064994857,0.19696420658016242,2965.2412109375,206.9058837890625,93.47740757490351,6.522580880521654,167459.0625,513.6771240234375,≥70% coverage
3km,3000,subcounty,Sigowet/Soin,17602.625,17583.115234375,19.509765625,99.88916558964928,0.2728254777799006,0.28415833306465893,19.509445190429688,0,99.99835756832516,0,125.38200378417969,0,≥70% coverage
3km,3000,subcounty,Sirisia,19944.65625,19944.65625,0,100,0.3091249384999187,0.32232287612309923,0,0,NA,NA,0,0,≥70% coverage
3km,3000,subcounty,Sotik,29278.9140625,29278.9140625,0,100,0.45379786923701515,0.4731725466758072,0,0,NA,NA,0,0,≥70% coverage
3km,3000,subcounty,South Imenti,29733.23828125,29720.37109375,12.8671875,99.95672456737377,0.4608395020643604,0.48030687369622227,12.865490913391113,0,99.98681462744763,0,24561.25,0,≥70% coverage
3km,3000,subcounty,South Mugirango,28095.576171875,28095.576171875,0,100,0.4354571544069926,0.4540487840222548,0,0,NA,NA,0,0,≥70% coverage
3km,3000,subcounty,Soy,30934.1640625,30887.177734375,46.986328125,99.84810862181351,0.47945281400208173,0.49916347706765324,29.57828712463379,17.4081974029541,62.95083762652243,37.04949524176955,256.3969421386719,63.893009185791016,≥70% coverage
3km,3000,subcounty,Starehe,27005.4609375,27005.4609375,0,100,0.4185613101988982,0.4364315800331233,0,0,NA,NA,0,0,≥70% coverage
3km,3000,subcounty,Suba North,20030.111328125,19972.359375,57.751953125,99.71167432782109,0.310449418372561,0.32277058255712704,57.75168991088867,0,99.99954423340323,0,2075.83056640625,0,≥70% coverage
3km,3000,subcounty,Suba South,19191.576171875,19189.970703125,1.60546875,99.99163451331135,0.29745284799517985,0.3101265056773923,1.6053963899612427,0,99.9954929026954,0,5285.91455078125,0,≥70% coverage
3km,3000,subcounty,Subukia,14052.4716796875,13787.9541015625,264.517578125,98.11764375581447,0.21780116885971637,0.222825250340873,222.81419372558594,41.70358657836914,84.23417275516307,15.765903677925616,3701.515625,121.5042724609375,≥70% coverage
3km,3000,subcounty,Suna East,19860.501953125,19860.501953125,0,100,0.3078206196126985,0.32096286998075885,0,0,NA,NA,0,0,≥70% coverage
3km,3000,subcounty,Suna West,23814.685546875,23784.40625,30.279296875,99.87285451737165,0.3691070486648591,0.3843765534630469,0.08195481449365616,30.19646644592285,0.2706628718361088,99.72644533517706,1.4270232915878296,53.6163215637207,≥70% coverage
3km,3000,subcounty,Tarbaj,4615.8466796875,2539.030029296875,2076.816650390625,55.006810353344996,0.07154163516773834,0.041032918860453446,2076.816650390625,0,100,0,832613,0,50–69% coverage
3km,3000,subcounty,Taveta,8161.91748046875,7699.16162109375,462.755859375,94.33030460694607,0.1265026685627291,0.12442510346336608,444.6011962890625,18.154903411865234,96.07683777133427,3.923214162298306,416732.1875,71.44588470458984,≥70% coverage
3km,3000,subcounty,Teso North,22236.138671875,22236.138671875,0,100,0.344640936061208,0.3593552117796376,0,0,NA,NA,0,0,≥70% coverage
3km,3000,subcounty,Teso South,25433.412109375,25433.412109375,0,100,0.3941959117071087,0.4110259128039777,0,0,NA,NA,0.6928852796554565,0,≥70% coverage
3km,3000,subcounty,Tetu,11084.3564453125,11073.830078125,10.5263671875,99.90503402484904,0.171797947355869,0.178962661263201,10.526590347290039,0,100.00212000765376,0,21500.30859375,0,≥70% coverage
3km,3000,subcounty,Tharaka,17166.716796875,16414.76171875,751.955078125,95.61969194795662,0.2660692772822046,0.26527673085681025,751.95599365234375,0,100.00012175293051,0,20381.1484375,0,≥70% coverage
3km,3000,subcounty,Thika,43100.6328125,43086.046875,14.5859375,99.96615841450995,0.6680225670708985,0.6963077415548173,9.00864028930664,5.577574729919434,61.76250439374665,38.23939825547335,523.81329345703125,3.6472370624542236,≥70% coverage
3km,3000,subcounty,Tiaty,21347.74609375,13858.4326171875,7489.3134765625,64.91754472030584,0.3308716187245567,0.22396424404306517,7461.28466796875,28.02993392944336,99.6257492935572,0.3742657323286292,416976.3125,114.88079833984375,50–69% coverage
3km,3000,subcounty,Tigania East,26037.7734375,25660.794921875,376.978515625,98.55218605181474,0.40356299008873636,0.4147006155006442,376.9786071777344,0,100.00002428592893,0,32262.033203125,0,≥70% coverage
3km,3000,subcounty,Tigania West,18993.26171875,18987.9921875,5.26953125,99.97225578561476,0.29437914532728304,0.30686235836618836,5.269682884216309,0,100.00287756555781,0,1228.6995849609375,0,≥70% coverage
3km,3000,subcounty,Tinderet,16308.40234375,16258.7568359375,49.6455078125,99.69558325355196,0.2527661448937556,0.2627555571706319,6.258029460906982,43.38777160644531,12.605429446994806,87.39516125066389,3490.65380859375,96.280120849609375,≥70% coverage
3km,3000,subcounty,Tongaren,35829.3984375,35829.3984375,0,100,0.5553247170394962,0.5790340334462009,0,0,NA,NA,0,0,≥70% coverage
3km,3000,subcounty,Turbo,38563.24609375,38420.04296875,143.203125,99.6286538621467,0.5976969935035956,0.6209010872504035,67.90699005126953,75.29558563232422,47.420047608087835,52.579568799440814,347.025634765625,256.4794616699219,≥70% coverage
3km,3000,subcounty,Turkana Central,17256.2265625,14105.87109375,3150.35546875,81.74365955766872,0.2674566013076046,0.2279630635980095,3145.429931640625,1.9351813793182373,99.8436513860663,0.06142739759097978,579111.5625,8.141643524169922,≥70% coverage
3km,3000,subcounty,Turkana East,13134.1005859375,9106.060546875,4028.0400390625,69.33143603776519,0.2035672104341069,0.1471618055898974,3722.476318359375,305.54248046875,92.41408432538215,7.585388365202621,1270833.125,973.4796142578125,50–69% coverage
3km,3000,subcounty,Turkana North,10139.34375,2737.79541015625,7401.54833984375,27.001702256679582,0.1571510671259769,0.0442451391378672,7396.552734375,0,99.93250594011718,0,1513865.875,0.5576120615005493,<50% coverage
3km,3000,subcounty,Turkana South,14609.1162109375,9479.5859375,5129.5302734375,64.88815477012126,0.226428678119946,0.15319829860848497,5043.72265625,85.808013916015625,98.3271837261232,1.672824008084317,784976.875,249.2028350830078,50–69% coverage
3km,3000,subcounty,Turkana West,21759.451171875,13631.8828125,8127.568359375,62.64810038094977,0.3372526916976994,0.22030300347232323,6079.01025390625,2047.3348388671875,74.79494462687877,25.19000454183353,1594576.75,2278.025146484375,50–69% coverage
3km,3000,subcounty,Ugenya,22514.865234375,22514.865234375,0,100,0.3489609569435487,0.36385967383457546,0,0,NA,NA,0,0,≥70% coverage
3km,3000,subcounty,Ugunja,17113.439453125,17113.439453125,0,100,0.265243524488889,0.27656796666474354,0,0,NA,NA,0,0,≥70% coverage
3km,3000,subcounty,Uriri,22787.49609375,22629.10546875,158.390625,99.3049230843601,0.35318649969450366,0.365705894719567,31.950214385986328,126.44023132324219,20.1717837693906,79.8281030352915,91.74725341796875,310.84515380859375,≥70% coverage
3km,3000,subcounty,Vihiga,15230.48828125,15230.48828125,0,100,0.23605940830718194,0.24613784895749496,0,0,NA,NA,0,0,≥70% coverage
3km,3000,subcounty,Voi,8835.86328125,8089.91552734375,745.94775390625,91.5577263911589,0.13694824614538523,0.1307400241789756,695.9849853515625,49.96266174316406,93.30210885507046,6.69787682602813,914221.625,205.30894470214844,≥70% coverage
3km,3000,subcounty,Wajir East,8938.3095703125,8579.16796875,359.1416015625,95.98199638603539,0.13853607510613705,0.13864676632021006,359.1423645019531,0,100.00021243416239,0,462870.8125,0,≥70% coverage
3km,3000,subcounty,Wajir North,8542.359375,4786.0078125,3756.3515625,56.02676734142902,0.13239918920342778,0.07734602110641153,3756.351318359375,0,99.99999350059171,0,1150958.375,0,50–69% coverage
3km,3000,subcounty,Wajir South,24170.146484375,10113.1943359375,14056.9521484375,41.841675814729804,0.3746163860566134,0.16343795773121994,13841.318359375,215.6337432861328,98.46599898195947,1.5340006923912135,2456701,374.5745544433594,<50% coverage
3km,3000,subcounty,Wajir West,6780.47119140625,3578.248046875,3202.22314453125,52.77285229690478,0.10509144473442239,0.05782757985365692,3202.223388671875,0,100.00000762409782,0,913393.125,0,50–69% coverage
